"trait1"	"trait2"	"Mcor"	"Rcor"	"ratio"	"P"	"P_adjust"	"Z_var"
"153"	"C11-1_A"	"D173_A"	0.574235315732266	-0.416279069236885	-0.724927669601868	0.014	0.0961967601738443	0.176576683446588
"154"	"C11-1_A"	"D173_C"	0.724998671323274	0.231054488045159	0.318696429640948	0.09	0.274642919810493	0.174845246060531
"155"	"C11-1_A"	"D174_C"	0.716191780998119	0.484942315930108	0.677112372407107	0.292	0.53107843547375	0.18697949333227
"156"	"C11-1_A"	"D175_A1B"	0.604552929118074	-0.104531431984285	-0.172906997798814	0.058	0.212487465767853	0.173965992809331
"157"	"C11-1_A"	"D176_A"	0.580758697463376	-0.388020914518473	-0.668127599661032	0.014	0.0961967601738443	0.177497771024785
"158"	"C11-1_A"	"D176_C"	0.711486384386706	0.205890036081035	0.289380149218892	0.092	0.278159248956885	0.174784314022593
"159"	"C11-1_A"	"D177_C"	0.73476475319789	0.443923773656279	0.604171296628215	0.21	0.440066273044945	0.1853587715508
"160"	"C11-1_A"	"D178_A1B"	0.605179253892985	-0.0911929323238587	-0.150687472740076	0.064	0.225628218122846	0.174752635323941
"161"	"C11-1_A"	"D179_A"	0.61692918467947	-0.551035309602213	-0.893190536752622	0	0	0.178063128771776
"162"	"C11-1_A"	"D179_C"	0.761382585196721	0.174249143831589	0.228858851278517	0.042	0.178456388956755	0.17012454496261
"163"	"C11-1_A"	"D180_C"	0.739096472597283	0.770988569766546	1.04315011416194	0.986	0.993598678873566	0.187114498404864
"164"	"C11-1_A"	"D181_A1B"	0.618721518314189	-0.341880713634843	-0.552559921572398	0.022	0.123539554407491	0.176949305853519
"165"	"C11-1_A"	"D182_A"	0.441948519580934	0.522049493011566	1.18124503167606	0.934	0.968239985693848	0.175610216002327
"166"	"C11-1_A"	"D182_C"	0.446430483650566	0.57978338760646	1.2987092253769	0.718	0.853268962689627	0.18608959960925
"167"	"C11-1_A"	"D183_C"	0.434945945290566	-0.621812105413911	-1.42963076710258	0	0	0.169332158604608
"168"	"C11-1_A"	"D184_A1B"	-0.00419428328216789	0.324244296853137	-77.3062463929584	0.418	0.64468233416105	0.181931403664895
"169"	"C11-1_A"	"D185_C"	0.815815200584662	0.904361721961115	1.10853747431158	0.514	0.71902944015444	0.171960774183451
"170"	"C11-1_A"	"D186_C"	0.806643141688984	0.929817765610027	1.15270026800592	0.26	0.497980176211454	0.170218366188217
"171"	"C11-1_A"	"D188_A"	0.459633967884663	-0.3786730221378	-0.823857783793779	0.03	0.147298136645963	0.174325474836179
"172"	"C11-1_A"	"D188_A1B"	0.357818314442428	0.417098504148198	1.16567120047542	0.922	0.962108604344174	0.171045679618838
"173"	"C11-1_A"	"D188_C"	0.597177679663525	0.234637044618547	0.392909937207887	0.224	0.457120863647031	0.176551785922764
"174"	"C11-1_A"	"D189_C"	0.625320367521954	0.785151109233737	1.25559817017502	0.558	0.75011038107753	0.18270366852354
"175"	"C11-1_A"	"D191_A"	-0.150298164690916	0.54221415000266	-3.60758996038115	0.076	0.248817018072289	0.173323042370686
"176"	"C11-1_A"	"D191_C"	-0.277352967685176	0.219232423873408	-0.790445567260917	0.206	0.436204310239864	0.18238121148244
"177"	"C11-1_A"	"D192_C"	-0.256815054708609	0.344693771935862	-1.34218678234017	0.118	0.32079693606378	0.179133274903506
"178"	"C11-1_A"	"D193_A1B"	-0.139606349369604	0.27377925583758	-1.96108025941396	0.29	0.529100923206043	0.174053901052232
"179"	"C11-1_A"	"D193_C"	-0.287802415690124	0.279305690809183	-0.970477228759298	0.158	0.375893023255814	0.182193461464526
"180"	"C11-1_A"	"D194_A"	0.42156206008517	-0.521980165843179	-1.2382047989274	0.01	0.079519890260631	0.168937685531637
"181"	"C11-1_A"	"D194_C"	0.314280660739967	-0.576542738631208	-1.83448366588561	0.02	0.117745429925525	0.175110682525782
"182"	"C11-1_A"	"D195_C"	0.429429085074682	-0.116351505347352	-0.270944631817654	0.172	0.393844897959184	0.188637685263496
"183"	"C11-1_A"	"D196_A1B"	0.287766524708708	-0.685441625107595	-2.38193662658099	0.006	0.0577774086378738	0.173097463706738
"184"	"C11-1_A"	"D196_C"	0.48372393727338	-0.143228351612675	-0.296095232375753	0.098	0.289063432835821	0.179916931433323
"185"	"C11-1_A"	"D197_C"	-0.330973328915057	0.66006353403188	-1.99431034577799	0.006	0.0577774086378738	0.177576131563357
"186"	"C11-1_A"	"D198_C"	-0.318153252940211	0.550667236395011	-1.73082384450269	0.026	0.135622675464907	0.173495073897594
"187"	"C11-1_A1B"	"C11-1_C"	0.766830235088822	0.98592191677651	1.2857108022903	0	0	0.173724668377607
"188"	"C11-1_A1B"	"C11-2_A1B"	0.402067445163661	0.114983458058254	0.285980522525145	0.424	0.649329341317365	0.186894621986489
"189"	"C11-1_A1B"	"C11-2_C"	0.6231628124088	0.798350219031394	1.28112622116428	0.42	0.646105263157895	0.173293492725663
"190"	"C11-1_A1B"	"C12-1_A"	0.787632665478987	0.721323551318444	0.915812132905613	0.568	0.757115658772131	0.162567460567223
"191"	"C11-1_A1B"	"C12-1_A1B"	0.985197156287039	0.990070016855559	1.00494607656693	0.746	0.868560353484635	0.159615551222232
"192"	"C11-1_A1B"	"C12-1_C"	0.756083028448557	0.944875801284638	1.24969846661348	0.076	0.248817018072289	0.176335363911171
"193"	"C11-1_A1B"	"C12-2_A1B"	0.411568964930244	-0.388665736889372	-0.944351421043727	0.038	0.167773038842346	0.187580537404629
"194"	"C11-1_A1B"	"C12-2_C"	0.569747997250064	0.740866026437164	1.30033985202759	0.52	0.722945079542729	0.17818818549373
"195"	"C11-1_A1B"	"C13_A"	-0.117570939093579	-0.690451654980601	5.87263876859097	0.1	0.292629984856133	0.178397561737629
"196"	"C11-1_A1B"	"C13_A1B"	-0.452630796516012	-0.641428730278932	1.41711243515937	0.582	0.76603057594793	0.177793347914388
"197"	"C11-1_A1B"	"C13_C"	-0.461249190590222	-0.671224350647673	1.45523149815995	0.544	0.74015834767642	0.180258743853799
"198"	"C11-1_A1B"	"C101_A1B"	0.847817550778839	0.982726648633088	1.15912515343698	0.008	0.0703377148634985	0.173549315607762
"199"	"C11-1_A1B"	"C101_C"	0.775441339866955	0.932528657078919	1.20257795030494	0.162	0.381133928571429	0.172531094152653
"200"	"C11-1_A1B"	"C102_A1B"	0.783705660321753	0.853573521657942	1.08915064018742	0.736	0.863216617210682	0.176933126528531
"201"	"C11-1_A1B"	"C102_C"	0.741554196799853	0.890592594501621	1.20098112632217	0.34	0.576534711388456	0.176545259465684
"202"	"C11-1_A1B"	"C103_A"	0.701843757476233	0.619145379633244	0.882169817766328	0.622	0.793864817261118	0.157679042278319
"203"	"C11-1_A1B"	"C103_A1B"	0.918763217006677	0.864920711543643	0.941396755479118	0.396	0.625962188692965	0.163868701912722
"204"	"C11-1_A1B"	"C103_C"	0.78066857957699	0.783069535751998	1.0030755127564	0.898	0.952786163138308	0.169730881737866
"205"	"C11-1_A1B"	"C104_A"	0.764497921355427	0.761459045324351	0.996025004194009	0.844	0.925531496311243	0.167627645591427
"206"	"C11-1_A1B"	"C104_A1B"	0.957836827296176	0.931504863950228	0.972508925742311	0.408	0.63585697643158	0.173810260088129
"207"	"C11-1_A1B"	"C104_C"	0.716892538142774	0.920839376322324	1.28448732177895	0.116	0.317894106523795	0.175974789227295
"208"	"C11-1_A1B"	"C105_A1B"	0.133126444886542	0.601393620089972	4.51746173048124	0.162	0.381133928571429	0.169752493607751
